73,88,68
90,91,58
87,93,78
95,108,84
119,120,73
97,132,95
80,111,80
76,99,56
102,114,76
76,101,68
88,88,72
94,98,84
127,134,95
111,138,98
123,123,107
106,128,106
90,106,84
67,88,63
71,74,55
60,81,59
69,73,55
53,78,48
26,56,25
10,26,6
7,12,5
28,35,6
14,33,10
13,14,5
3,16,0
27,44,5
