278,278,252
291,298,278
295,318,287
302,306,287
322,331,294
363,370,320
362,366,335
364,376,351
327,364,327
275,328,275
192,275,192
154,197,154
184,184,148
159,187,138
167,167,108
102,203,99
98,118,66
86,115,71
47,84,36
28,54,0
101,107,30
160,160,97
171,181,158
187,191,168
153,201,152
167,180,128
200,200,153
225,234,196
225,241,209
224,231,218
