100,101,91
103,105,97
96,103,93
72,95,71
74,76,71
51,75,48
43,53,43
19,43,16
24,24,13
33,36,22
51,53,33
51,53,46
51,52,51
42,55,40
48,49,42
52,53,40
56,61,51
55,61,55
33,54,31
30,43,23
20,32,20
7,18,6
19,32,0
12,21,8
11,16,9
18,23,13
22,22,14
30,46,23
29,36,26
30,34,29
