113,119,112
127,128,114
121,139,121
106,121,104
106,107,105
106,109,105
106,110,105
93,106,89
109,110,90
99,112,98
108,108,98
86,108,85
79,87,76
78,80,77
66,77,65
55,70,51
57,57,53
57,57,55
46,57,46
34,46,32
33,34,24
24,34,21
8,27,0
15,21,2
15,18,13
15,16,13
32,32,14
26,32,26
23,29,20
23,23,21
