114,136,90
122,124,110
125,130,118
122,129,118
131,136,122
134,134,123
130,136,128
97,138,97
114,114,90
111,118,101
100,116,100
103,113,96
89,107,89
69,89,68
91,91,70
102,102,93
137,137,101
144,149,125
124,156,124
142,146,116
137,144,134
121,130,120
106,123,106
91,107,87
72,91,61
72,80,69
75,81,70
38,74,37
19,39,18
1,19,0
