7,22,6
23,30,7
30,32,27
29,30,22
27,29,22
12,28,10
29,42,12
29,33,29
31,33,26
33,34,31
32,39,32
42,42,32
47,51,43
46,53,43
47,47,38
36,50,36
36,42,32
30,38,26
19,32,19
12,24,9
27,27,13
11,19,10
17,20,0
29,29,15
30,31,18
34,37,28
28,32,28
31,33,25
35,36,29
30,47,30
