19,25,5
27,28,18
17,26,8
25,26,14
33,36,22
34,35,30
34,43,33
15,37,14
28,28,13
27,35,25
35,45,27
40,40,30
25,44,23
36,38,27
37,41,35
39,44,35
38,47,32
42,47,38
43,45,39
34,44,32
46,48,33
46,47,35
42,44,42
46,46,41
43,46,40
13,42,3
16,27,12
26,26,16
14,26,13
7,12,0
