145,158,140
154,154,138
158,166,146
162,164,150
165,170,154
196,197,163
153,198,152
146,159,130
137,150,131
103,135,99
107,119,100
125,130,91
128,128,108
133,134,119
144,154,134
114,150,100
111,129,111
103,113,93
78,111,78
68,85,45
52,75,50
45,60,42
42,50,35
40,45,31
3,41,0
37,41,2
45,47,32
54,55,42
41,58,41
49,53,34
