11,40,10
40,42,0
51,54,33
80,86,53
61,76,58
51,64,51
58,58,50
51,63,48
63,65,50
74,81,63
59,78,59
42,62,36
58,62,41
55,57,41
67,70,49
80,84,70
71,81,69
71,73,64
63,70,59
43,63,42
33,45,33
54,57,32
55,55,52
84,85,56
63,86,62
64,65,60
64,78,62
63,74,58
62,71,60
66,66,62
