28,36,24
51,51,29
61,62,49
58,74,58
74,78,60
61,77,61
60,64,44
48,77,48
61,61,34
67,68,58
53,67,53
47,56,45
56,59,46
53,58,48
55,67,54
61,64,46
60,60,60
59,60,57
60,61,54
47,60,45
33,46,28
49,50,32
36,50,33
27,46,23
22,26,20
23,25,12
5,24,0
24,24,4
26,29,23
50,57,25
