10,15,0
23,25,10
29,31,13
26,38,25
17,28,17
19,20,16
44,44,21
44,65,44
33,62,33
63,64,32
48,62,47
56,57,44
54,62,44
49,58,47
51,56,51
65,67,51
125,139,65
161,165,116
152,163,141
158,162,150
188,194,157
206,228,190
216,221,205
225,227,198
232,238,214
249,260,232
263,273,245
242,271,236
203,240,197
216,218,192
