46,57,46
37,49,34
34,37,33
25,36,24
35,35,14
27,45,25
35,35,23
36,36,20
37,38,36
36,37,32
38,41,33
34,44,34
26,41,26
38,38,27
44,47,36
49,56,44
66,69,47
68,69,64
51,73,51
62,62,49
47,62,47
67,79,47
55,77,48
72,73,54
65,80,64
67,69,58
57,60,55
33,55,31
12,37,12
17,17,0
